ОЭС;Дата;Час;Объем полного планового потребления, МВт*ч;Объем планового производства, МВт*ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт*ч;Индекс равновесных цен на продажу электроэнергии, руб.МВт*ч;Максимальный индекс равновесной цены, руб.МВт*ч;Минимальный индекс равновесной цены, руб.МВт*ч;
ОЭС Центра;28.06.2023;17;26702.99;25092.85;1976.47;1911.29;2317.57;1820.97;
ОЭС Центра;28.06.2023;18;26412.48;25044.15;1944.30;1880.96;2280.85;1783.98;
ОЭС Центра;28.06.2023;19;26038.51;24969.46;1857.16;1796.50;2215.85;1686.89;
ОЭС Центра;28.06.2023;20;25777.54;24898.82;1786.16;1728.57;2119.21;1645.13;
ОЭС Центра;28.06.2023;21;25917.15;24647.62;1811.90;1752.07;2135.97;1667.78;
ОЭС Центра;28.06.2023;22;24949.92;23639.99;1617.16;1554.85;1915.09;1387.49;
ОЭС Центра;28.06.2023;23;24179.75;22393.28;1422.84;1374.38;1669.78;1233.85;
ОЭС Центра;27.06.2023;0;23130.96;21436.23;1274.59;1231.47;1503.35;1037.88;
ОЭС Центра;27.06.2023;1;22240.90;20824.20;1073.19;1035.70;1276.85;839.43;
ОЭС Центра;27.06.2023;2;21657.63;20696.51;938.91;905.89;1134.53;691.12;
ОЭС Центра;27.06.2023;3;21201.97;20708.81;861.19;831.11;1057.21;630.71;
ОЭС Центра;27.06.2023;4;20937.20;20725.41;848.34;818.53;1052.63;620.58;
ОЭС Центра;27.06.2023;5;21280.98;20986.13;1082.57;1044.72;1381.31;805.31;
ОЭС Центра;27.06.2023;6;21962.54;21571.35;1301.08;1258.03;1659.90;1022.10;
ОЭС Центра;27.06.2023;7;23845.30;23212.56;1481.47;1431.25;1920.07;1225.31;
ОЭС Центра;27.06.2023;8;25740.89;25127.34;1727.84;1670.80;2080.89;1428.71;
ОЭС Центра;27.06.2023;9;27014.18;26000.81;1924.70;1851.32;2249.33;1617.13;
ОЭС Центра;27.06.2023;10;27429.49;26250.04;2004.01;1932.86;2319.43;1696.70;
ОЭС Центра;27.06.2023;11;27389.84;26047.04;2024.03;1953.15;2400.58;1705.10;
ОЭС Центра;27.06.2023;12;27168.87;26048.70;2012.65;1941.74;2389.20;1663.85;
ОЭС Центра;27.06.2023;13;27374.33;26293.44;2022.88;1947.70;2420.12;1668.58;
ОЭС Центра;27.06.2023;14;27384.09;25413.78;2066.50;1995.86;2467.61;1708.26;
ОЭС Центра;27.06.2023;15;27231.79;25265.55;2053.23;1982.19;2436.41;1683.61;
ОЭС Центра;27.06.2023;16;27146.83;25194.90;2043.64;1972.83;2414.92;1667.61;
ОЭС Центра;27.06.2023;17;26911.22;25089.53;1998.90;1928.38;2342.30;1623.05;
ОЭС Центра;27.06.2023;18;26590.46;24987.02;1937.46;1873.05;2285.81;1574.19;
ОЭС Центра;27.06.2023;19;26145.82;24947.68;1811.79;1751.67;2181.27;1474.68;
ОЭС Центра;27.06.2023;20;25925.16;24894.80;1747.34;1690.38;2106.57;1421.70;
ОЭС Центра;27.06.2023;21;26102.74;24932.65;1776.02;1717.72;2121.47;1438.55;
ОЭС Центра;27.06.2023;22;25177.21;23534.05;1523.38;1472.76;1837.08;1222.83;
ОЭС Центра;27.06.2023;23;24366.62;22140.81;1421.59;1373.14;1695.61;1108.87;
ОЭС Центра;26.06.2023;0;22632.40;20688.35;1284.91;1240.51;1490.45;1095.07;
ОЭС Центра;26.06.2023;1;21738.30;20017.50;1055.68;1017.48;1237.02;865.28;
ОЭС Центра;26.06.2023;2;21164.38;19995.66;941.17;907.58;1118.05;746.66;
ОЭС Центра;26.06.2023;3;20673.25;20034.26;881.13;850.30;1062.29;686.66;
ОЭС Центра;26.06.2023;4;20421.58;20120.06;878.39;847.50;1074.70;677.28;
ОЭС Центра;26.06.2023;5;21021.13;20855.12;1107.20;1069.25;1410.91;853.91;
ОЭС Центра;26.06.2023;6;21766.11;21372.59;1352.41;1307.68;1717.77;1087.02;
ОЭС Центра;26.06.2023;7;23791.67;23115.58;1540.95;1488.74;1909.77;1304.92;
ОЭС Центра;26.06.2023;8;25921.78;25113.73;1846.31;1788.20;2120.81;1613.93;
ОЭС Центра;26.06.2023;9;27282.68;25971.82;2034.63;1958.93;2361.94;1833.21;
ОЭС Центра;26.06.2023;10;27774.74;26207.34;2073.62;1999.20;2381.09;1865.48;
ОЭС Центра;26.06.2023;11;27742.84;26101.68;2079.21;2005.31;2450.42;1871.76;
ОЭС Центра;26.06.2023;12;27571.57;25947.62;2068.48;1993.95;2423.92;1805.27;
ОЭС Центра;26.06.2023;13;27762.40;26165.55;2073.74;1999.35;2393.02;1791.31;
ОЭС Центра;26.06.2023;14;27759.76;25374.88;2115.63;2045.57;2443.01;1872.39;
ОЭС Центра;26.06.2023;15;27573.55;25217.85;2105.27;2034.89;2470.00;1852.90;
ОЭС Центра;26.06.2023;16;27425.44;25238.68;2091.99;2021.71;2450.00;1842.87;
ОЭС Центра;26.06.2023;17;27162.69;25183.42;2070.26;2000.08;2419.40;1776.78;
ОЭС Центра;26.06.2023;18;26791.42;24983.59;2051.75;1981.88;2350.00;1781.12;
ОЭС Центра;26.06.2023;19;26343.78;24896.63;1999.41;1933.85;2300.00;1750.43;
ОЭС Центра;26.06.2023;20;26083.45;24816.13;1969.94;1905.97;2300.00;1738.11;
ОЭС Центра;26.06.2023;21;26236.04;24833.54;1952.50;1882.07;2272.80;1751.84;
ОЭС Центра;26.06.2023;22;25287.08;23923.09;1623.59;1563.52;1924.96;1389.68;
ОЭС Центра;26.06.2023;23;24426.30;22407.35;1438.63;1391.55;1681.14;1220.26;
ОЭС Центра;25.06.2023;0;22789.89;20955.90;1388.17;1341.09;1603.08;1163.29;
ОЭС Центра;25.06.2023;1;21886.53;20576.40;1102.00;1067.36;1258.12;889.13;
ОЭС Центра;25.06.2023;2;21269.97;20081.38;1019.27;982.46;1199.81;791.13;
ОЭС Центра;25.06.2023;3;20762.88;20100.88;898.11;866.13;1069.08;696.14;
ОЭС Центра;25.06.2023;4;20397.76;20138.88;869.19;838.33;1044.32;655.56;
ОЭС Центра;25.06.2023;5;20645.16;20293.08;920.36;888.00;1102.25;706.21;
ОЭС Центра;25.06.2023;6;20497.20;20286.88;1021.99;987.15;1215.73;792.92;
ОЭС Центра;25.06.2023;7;21451.24;21238.15;1280.78;1239.63;1543.52;1031.38;
ОЭС Центра;25.06.2023;8;22949.97;22115.35;1525.13;1474.39;1816.40;1313.68;
ОЭС Центра;25.06.2023;9;24229.04;23564.47;1718.52;1662.96;2059.75;1498.81;
ОЭС Центра;25.06.2023;10;24936.21;23854.42;1783.06;1723.28;2108.54;1542.32;
ОЭС Центра;25.06.2023;11;25113.98;23849.40;1799.62;1739.12;2077.18;1579.42;
ОЭС Центра;25.06.2023;12;25089.23;23833.10;1805.38;1744.64;2074.56;1552.65;
ОЭС Центра;25.06.2023;13;25125.80;23831.10;1820.97;1759.39;2139.14;1564.58;
ОЭС Центра;25.06.2023;14;25116.70;23830.10;1823.40;1761.74;2152.58;1558.96;
ОЭС Центра;25.06.2023;15;25011.52;23828.80;1816.95;1755.68;2094.62;1576.12;
ОЭС Центра;25.06.2023;16;24997.55;24417.85;1801.36;1729.15;2122.22;1537.54;
ОЭС Центра;25.06.2023;17;25058.98;24436.21;1805.45;1732.94;2122.25;1536.73;
ОЭС Центра;25.06.2023;18;24981.97;24627.43;1783.82;1719.94;2101.64;1531.15;
ОЭС Центра;25.06.2023;19;24782.80;24592.36;1770.49;1711.33;2113.18;1523.66;
ОЭС Центра;25.06.2023;20;24775.36;24593.94;1768.78;1709.85;2101.94;1544.06;
ОЭС Центра;25.06.2023;21;25146.56;24660.82;1780.99;1720.24;2102.72;1568.92;
ОЭС Центра;25.06.2023;22;24412.31;23116.35;1768.34;1706.41;2011.23;1520.40;
ОЭС Центра;25.06.2023;23;23825.06;22001.95;1514.41;1462.23;1751.27;1260.38;
ОЭС Центра;24.06.2023;0;23251.66;21264.72;1479.81;1432.08;1700.00;1202.33;
ОЭС Центра;24.06.2023;1;22298.75;20660.41;1316.65;1274.86;1518.66;1052.14;
ОЭС Центра;24.06.2023;2;21628.83;20369.09;1104.76;1069.17;1287.61;856.03;
ОЭС Центра;24.06.2023;3;21063.78;19903.08;1032.67;998.20;1208.40;765.40;
ОЭС Центра;24.06.2023;4;20711.04;19963.08;987.51;953.78;1169.09;736.06;
ОЭС Центра;24.06.2023;5;21064.08;20108.19;1050.22;1013.95;1244.60;787.58;
ОЭС Центра;24.06.2023;6;21110.48;20515.48;1192.19;1153.80;1416.93;906.36;
ОЭС Центра;24.06.2023;7;22337.14;21331.03;1491.67;1443.02;1783.67;1203.49;
ОЭС Центра;24.06.2023;8;24094.89;23192.66;1759.18;1703.27;2113.41;1473.98;
ОЭС Центра;24.06.2023;9;25443.40;23921.33;1976.95;1912.80;2325.55;1699.87;
ОЭС Центра;24.06.2023;10;26120.62;24560.65;2020.69;1953.86;2349.47;1749.73;
ОЭС Центра;24.06.2023;11;26254.62;24576.50;2031.15;1963.23;2355.96;1744.48;
ОЭС Центра;24.06.2023;12;26178.99;24361.51;2035.34;1967.11;2348.81;1719.92;
ОЭС Центра;24.06.2023;13;26179.53;24381.24;2042.23;1973.60;2366.19;1685.71;
ОЭС Центра;24.06.2023;14;26141.14;24366.22;2038.07;1969.42;2370.35;1663.08;
ОЭС Центра;24.06.2023;15;25962.71;24335.98;2029.36;1961.34;2354.00;1661.37;
ОЭС Центра;24.06.2023;16;25811.40;23817.06;2049.91;1979.93;2371.29;1706.51;
ОЭС Центра;24.06.2023;17;25703.49;23779.67;2040.02;1970.84;2315.41;1688.73;
ОЭС Центра;24.06.2023;18;25568.90;23762.05;2029.72;1961.41;2311.87;1715.07;
ОЭС Центра;24.06.2023;19;25267.46;23673.52;2010.71;1944.02;2300.00;1677.33;
ОЭС Центра;24.06.2023;20;25032.82;23559.33;1990.02;1924.91;2277.40;1675.18;
ОЭС Центра;24.06.2023;21;25438.10;23679.20;2008.16;1941.25;2289.40;1705.48;
ОЭС Центра;24.06.2023;22;24797.50;23124.15;1824.66;1764.60;2067.57;1530.73;
ОЭС Центра;24.06.2023;23;24228.31;22174.55;1593.90;1539.01;1821.06;1286.73;
ОЭС Центра;23.06.2023;0;23045.42;21224.30;1256.16;1211.75;1435.03;934.94;
ОЭС Центра;23.06.2023;1;22156.65;20606.96;1059.26;1021.00;1224.64;776.26;
ОЭС Центра;23.06.2023;2;21578.38;20607.18;937.23;903.80;1100.67;655.14;
ОЭС Центра;23.06.2023;3;21120.79;20657.48;868.35;837.32;1035.16;597.56;
ОЭС Центра;23.06.2023;4;20929.35;20697.38;866.19;835.04;1041.46;607.39;
ОЭС Центра;23.06.2023;5;21544.92;20844.58;994.53;958.58;1220.61;697.98;
ОЭС Центра;23.06.2023;6;22195.80;21672.48;1313.53;1267.86;1603.44;980.72;
ОЭС Центра;23.06.2023;7;24076.92;23059.55;1527.25;1471.40;1886.55;1201.40;
ОЭС Центра;23.06.2023;8;26121.63;24724.07;1895.74;1826.85;2201.64;1575.22;
ОЭС Центра;23.06.2023;9;27330.22;25723.13;1991.60;1915.31;2344.21;1680.03;
ОЭС Центра;23.06.2023;10;27676.80;25776.39;2027.86;1951.06;2367.25;1677.44;
ОЭС Центра;23.06.2023;11;27585.96;25332.91;2043.90;1967.23;2372.28;1831.89;
ОЭС Центра;23.06.2023;12;27393.48;25282.52;2031.95;1955.38;2348.85;1768.81;
ОЭС Центра;23.06.2023;13;27567.49;25748.66;2037.58;1948.78;2323.78;1713.96;
ОЭС Центра;23.06.2023;14;27410.55;24763.86;2069.17;1990.96;2421.32;1781.28;
ОЭС Центра;23.06.2023;15;27172.50;24648.40;2051.13;1973.05;2388.82;1772.02;
ОЭС Центра;23.06.2023;16;27062.10;24644.80;2057.97;1980.72;2386.86;1784.69;
ОЭС Центра;23.06.2023;17;26816.30;24503.71;2038.53;1960.39;2351.94;1789.58;
ОЭС Центра;23.06.2023;18;26546.86;24473.88;2018.78;1940.85;2328.06;1784.51;
ОЭС Центра;23.06.2023;19;26116.08;24253.13;1981.84;1909.29;2299.99;1750.57;
ОЭС Центра;23.06.2023;20;25861.28;24143.44;1963.55;1892.87;2271.07;1743.37;
ОЭС Центра;23.06.2023;21;26132.18;24035.73;1994.46;1923.48;2300.00;1774.94;
ОЭС Центра;23.06.2023;22;25309.59;23292.94;1798.60;1732.45;2015.28;1571.39;
ОЭС Центра;23.06.2023;23;24567.99;21776.63;1585.85;1533.02;1805.19;1347.62;
ОЭС Центра;22.06.2023;0;22978.38;21516.75;1104.21;1063.33;1285.68;856.96;
ОЭС Центра;22.06.2023;1;22075.72;20565.18;1020.95;983.17;1193.55;753.74;
ОЭС Центра;22.06.2023;2;21502.79;20571.88;908.23;874.76;1077.86;655.68;
ОЭС Центра;22.06.2023;3;21060.34;20578.18;842.55;811.46;1009.49;588.53;
ОЭС Центра;22.06.2023;4;20829.75;20577.98;854.99;823.31;1034.21;605.94;
ОЭС Центра;22.06.2023;5;21409.81;20670.38;1011.37;974.18;1210.19;740.84;
ОЭС Центра;22.06.2023;6;22045.60;21916.39;1154.21;1113.08;1443.24;886.28;
ОЭС Центра;22.06.2023;7;23907.47;22794.17;1552.93;1495.37;1932.26;1287.89;
ОЭС Центра;22.06.2023;8;25958.96;24934.62;1847.38;1774.95;2170.05;1588.16;
ОЭС Центра;22.06.2023;9;27263.25;25400.67;2042.24;1962.57;2369.43;1770.13;
ОЭС Центра;22.06.2023;10;27629.87;25494.60;2084.91;2006.86;2400.00;1800.69;
ОЭС Центра;22.06.2023;11;27585.12;25297.40;2083.44;2005.21;2457.82;1819.77;
ОЭС Центра;22.06.2023;12;27347.24;25367.72;2058.64;1979.45;2415.62;1748.33;
ОЭС Центра;22.06.2023;13;27537.56;25474.00;2085.29;2006.83;2471.99;1783.46;
ОЭС Центра;22.06.2023;14;27486.23;24949.28;2113.22;2035.88;2480.00;1811.06;
ОЭС Центра;22.06.2023;15;27336.83;24801.83;2103.97;2026.00;2470.00;1766.12;
ОЭС Центра;22.06.2023;16;27209.23;24718.87;2096.12;2018.14;2450.00;1765.78;
ОЭС Центра;22.06.2023;17;27043.90;24691.24;2080.41;2002.98;2429.14;1721.19;
ОЭС Центра;22.06.2023;18;26711.78;24503.57;2057.47;1979.99;2350.00;1721.86;
ОЭС Центра;22.06.2023;19;26308.64;24437.60;2022.44;1946.08;2300.00;1694.51;
ОЭС Центра;22.06.2023;20;26097.37;24417.54;1976.98;1901.21;2300.00;1647.18;
ОЭС Центра;22.06.2023;21;26204.65;24429.82;1977.30;1900.31;2293.02;1661.71;
ОЭС Центра;22.06.2023;22;25283.75;23544.39;1650.80;1584.46;1900.45;1297.18;
ОЭС Центра;22.06.2023;23;24481.78;22396.30;1470.57;1416.89;1687.70;1166.27;
ОЭС Центра;21.06.2023;0;22853.33;21654.65;1274.04;1231.29;1459.27;927.72;
ОЭС Центра;21.06.2023;1;21959.76;21098.60;1084.66;1047.01;1255.90;782.16;
ОЭС Центра;21.06.2023;2;21389.33;20721.58;994.30;960.11;1162.40;679.34;
ОЭС Центра;21.06.2023;3;20920.02;20721.53;898.99;868.13;1062.10;602.81;
ОЭС Центра;21.06.2023;4;20680.82;20721.53;891.20;859.91;1066.93;607.49;
ОЭС Центра;21.06.2023;5;21272.32;20973.95;1058.95;1020.98;1264.84;730.43;
ОЭС Центра;21.06.2023;6;21975.25;21911.91;1310.96;1265.67;1617.63;950.52;
ОЭС Центра;21.06.2023;7;23904.01;23315.27;1604.74;1548.91;1957.25;1256.05;
ОЭС Центра;21.06.2023;8;25935.78;25130.28;1910.05;1838.95;2200.00;1554.20;
ОЭС Центра;21.06.2023;9;27196.55;25728.70;2066.90;1980.09;2300.00;1720.18;
ОЭС Центра;21.06.2023;10;27620.75;25945.17;2115.41;2006.49;2387.75;1692.14;
ОЭС Центра;21.06.2023;11;27547.07;25632.02;2104.71;2017.50;2316.09;1779.51;
ОЭС Центра;21.06.2023;12;27298.17;25786.70;2071.37;1966.65;2328.62;1633.92;
ОЭС Центра;21.06.2023;13;27492.19;25869.07;2084.49;1968.35;2434.23;1578.41;
ОЭС Центра;21.06.2023;14;27432.85;25198.87;2094.84;2017.42;2350.00;1701.21;
ОЭС Центра;21.06.2023;15;27244.71;24986.14;2077.60;2000.18;2300.00;1711.86;
ОЭС Центра;21.06.2023;16;27021.74;24799.14;2068.41;1990.84;2300.00;1671.86;
ОЭС Центра;21.06.2023;17;26749.43;24681.81;2043.43;1964.72;2300.00;1664.38;
ОЭС Центра;21.06.2023;18;26505.18;24708.75;2004.81;1924.83;2300.00;1655.29;
ОЭС Центра;21.06.2023;19;26123.77;24564.48;1928.97;1847.56;2243.36;1565.07;
ОЭС Центра;21.06.2023;20;25944.12;24521.98;1896.67;1815.28;2187.10;1533.29;
ОЭС Центра;21.06.2023;21;26156.19;24550.06;1920.25;1838.11;2204.55;1579.01;
ОЭС Центра;21.06.2023;22;25229.37;23692.69;1653.14;1585.54;1902.38;1317.41;
ОЭС Центра;21.06.2023;23;24439.74;22454.54;1493.30;1438.54;1711.83;1200.73;
ОЭС Центра;20.06.2023;0;23042.17;21542.29;1194.13;1157.89;1355.89;994.47;
ОЭС Центра;20.06.2023;1;22136.72;20588.52;1020.20;988.00;1167.34;814.47;
ОЭС Центра;20.06.2023;2;21536.59;20609.79;911.24;882.81;1060.49;688.29;
ОЭС Центра;20.06.2023;3;21083.74;20621.46;866.09;839.24;1020.57;618.17;
ОЭС Центра;20.06.2023;4;20818.26;20620.26;885.99;854.35;1062.23;621.54;
ОЭС Центра;20.06.2023;5;21161.53;20989.73;1089.20;1049.71;1314.46;767.10;
ОЭС Центра;20.06.2023;6;22075.59;21925.61;1408.35;1359.24;1718.07;1048.12;
ОЭС Центра;20.06.2023;7;23908.46;23532.04;1649.01;1593.46;1990.00;1345.66;
ОЭС Центра;20.06.2023;8;25892.49;25158.58;1932.32;1846.70;2200.00;1621.41;
ОЭС Центра;20.06.2023;9;27107.88;25847.49;2077.39;1977.84;2304.44;1746.95;
ОЭС Центра;20.06.2023;10;27464.62;26073.44;2133.08;2016.03;2378.68;1724.27;
ОЭС Центра;20.06.2023;11;27378.27;25780.57;2116.32;2013.82;2331.30;1740.14;
ОЭС Центра;20.06.2023;12;27096.37;25906.35;2107.43;1988.50;2346.43;1625.78;
ОЭС Центра;20.06.2023;13;27310.43;25975.39;2131.43;2006.55;2398.81;1603.41;
ОЭС Центра;20.06.2023;14;27307.35;25242.40;2159.01;2048.54;2386.01;1700.86;
ОЭС Центра;20.06.2023;15;27124.80;25247.13;2125.59;2018.78;2354.20;1674.59;
ОЭС Центра;20.06.2023;16;26962.54;25151.00;2083.70;1982.81;2300.00;1685.16;
ОЭС Центра;20.06.2023;17;26722.47;25073.01;2069.94;1969.81;2300.00;1626.30;
ОЭС Центра;20.06.2023;18;26542.05;24915.06;2060.63;1960.00;2300.00;1644.08;
ОЭС Центра;20.06.2023;19;26172.51;24691.29;2024.61;1925.96;2300.00;1617.64;
ОЭС Центра;20.06.2023;20;26027.15;24697.83;2001.12;1924.33;2300.00;1586.69;
ОЭС Центра;20.06.2023;21;26221.67;24757.32;2008.52;1930.55;2300.00;1626.97;
ОЭС Центра;20.06.2023;22;25342.56;23825.79;1749.68;1681.24;2005.20;1346.94;
ОЭС Центра;20.06.2023;23;24559.33;22391.59;1584.93;1528.82;1810.19;1182.66;
ОЭС Центра;19.06.2023;0;22829.80;20696.74;1273.25;1226.57;1438.07;1060.36;
ОЭС Центра;19.06.2023;1;21961.49;20229.29;1078.86;1039.17;1229.86;862.21;
ОЭС Центра;19.06.2023;2;21382.43;19898.24;959.61;924.80;1101.59;758.07;
ОЭС Центра;19.06.2023;3;20903.00;19969.94;858.48;828.21;998.42;670.31;
ОЭС Центра;19.06.2023;4;20673.82;20052.94;850.09;820.28;998.46;671.91;
ОЭС Центра;19.06.2023;5;21324.47;20496.62;984.87;950.01;1163.58;765.35;
ОЭС Центра;19.06.2023;6;22056.18;22051.39;1401.53;1355.21;1673.12;1141.76;
ОЭС Центра;19.06.2023;7;23943.89;23454.60;1651.58;1595.48;1990.00;1454.22;
ОЭС Центра;19.06.2023;8;25865.66;24915.92;1850.21;1780.54;2127.02;1681.76;
ОЭС Центра;19.06.2023;9;27082.78;25323.81;2025.46;1946.98;2300.00;1849.27;
ОЭС Центра;19.06.2023;10;27464.79;25675.88;2060.67;1982.12;2300.00;1876.94;
ОЭС Центра;19.06.2023;11;27398.61;25570.29;2047.64;1969.29;2300.00;1859.13;
ОЭС Центра;19.06.2023;12;27175.40;25547.83;2044.80;1967.41;2300.00;1865.73;
ОЭС Центра;19.06.2023;13;27379.22;25649.72;2064.78;1987.07;2300.00;1878.75;
ОЭС Центра;19.06.2023;14;27385.93;25253.63;2077.43;2002.75;2350.00;1885.85;
ОЭС Центра;19.06.2023;15;27196.66;25098.91;2065.96;1991.71;2300.00;1895.37;
ОЭС Центра;19.06.2023;16;27015.34;24918.59;2055.45;1981.36;2300.00;1888.96;
ОЭС Центра;19.06.2023;17;26768.04;24681.58;2028.45;1954.28;2300.00;1784.03;
ОЭС Центра;19.06.2023;18;26546.99;24724.88;1973.25;1902.28;2292.06;1748.17;
ОЭС Центра;19.06.2023;19;26137.31;24703.81;1911.65;1844.03;2248.71;1651.40;
ОЭС Центра;19.06.2023;20;26001.66;24708.89;1897.17;1830.73;2217.98;1668.68;
ОЭС Центра;19.06.2023;21;26244.66;24755.22;1920.28;1852.09;2228.20;1716.64;
ОЭС Центра;19.06.2023;22;25378.80;23892.11;1724.75;1665.73;1964.40;1476.63;
ОЭС Центра;19.06.2023;23;23721.52;22011.40;1378.15;1331.78;1570.10;1147.21;
ОЭС Центра;18.06.2023;0;23030.78;21651.60;1321.70;1272.25;1524.83;1148.27;
ОЭС Центра;18.06.2023;1;22147.29;21131.14;1097.74;1055.89;1273.02;932.97;
ОЭС Центра;18.06.2023;2;21524.90;20606.52;1001.17;962.54;1168.13;821.51;
ОЭС Центра;18.06.2023;3;21050.82;20615.02;886.78;852.97;1048.86;709.70;
ОЭС Центра;18.06.2023;4;20665.34;20615.22;821.49;789.77;985.64;654.48;
ОЭС Центра;18.06.2023;5;20904.35;20706.42;860.00;826.47;1033.73;700.58;
ОЭС Центра;18.06.2023;6;20716.02;21148.15;851.25;820.57;1027.52;720.85;
ОЭС Центра;18.06.2023;7;21601.12;21743.04;1273.51;1227.87;1539.60;1118.34;
ОЭС Центра;18.06.2023;8;23084.65;22427.38;1541.06;1483.81;1866.97;1405.21;
ОЭС Центра;18.06.2023;9;24321.56;23605.80;1676.63;1615.80;2003.50;1545.14;
ОЭС Центра;18.06.2023;10;24985.14;23794.19;1732.59;1668.84;2045.06;1593.82;
ОЭС Центра;18.06.2023;11;25180.45;23765.49;1744.10;1680.86;2031.63;1607.25;
ОЭС Центра;18.06.2023;12;25130.63;23749.69;1739.49;1676.20;2024.06;1601.27;
ОЭС Центра;18.06.2023;13;25191.59;23737.69;1751.99;1688.84;1993.94;1611.76;
ОЭС Центра;18.06.2023;14;25177.99;23736.60;1769.57;1703.52;2116.31;1607.55;
ОЭС Центра;18.06.2023;15;25042.37;23737.40;1752.98;1690.77;2072.87;1553.21;
ОЭС Центра;18.06.2023;16;24989.25;24291.40;1709.98;1650.56;2037.32;1489.45;
ОЭС Центра;18.06.2023;17;24972.54;24299.40;1712.56;1653.23;2037.81;1468.19;
ОЭС Центра;18.06.2023;18;24929.75;24509.79;1696.88;1638.12;2027.27;1467.34;
ОЭС Центра;18.06.2023;19;24749.55;24510.69;1691.51;1631.22;2026.84;1442.51;
ОЭС Центра;18.06.2023;20;24888.11;23994.79;1733.81;1669.86;2043.61;1493.38;
ОЭС Центра;18.06.2023;21;25259.86;24199.38;1741.64;1674.56;2045.69;1531.53;
ОЭС Центра;18.06.2023;22;24509.14;23217.30;1685.55;1619.75;1970.29;1435.47;
ОЭС Центра;18.06.2023;23;24044.46;22217.03;1526.11;1468.73;1752.12;1280.25;
ОЭС Центра;17.06.2023;0;23351.83;22034.17;1447.23;1392.96;1650.00;1113.86;
ОЭС Центра;17.06.2023;1;22428.94;21551.38;1195.10;1149.95;1388.58;893.17;
ОЭС Центра;17.06.2023;2;21781.97;20971.19;1066.36;1024.57;1245.71;780.96;
